alpha,sigma,epsilon,friction,reward_gap,convergence_time,policy_variance,pareto_inefficiency
-0.8,1.0,0.5,7.500000000000002,1.6557440906763077,1200.0,0.04848087206482887,2.1000509411096573
-0.8,1.0,0.75,8.750000000000002,2.0879620308677356,1200.0,0.057928383350372314,3.208452945947647
-0.8,1.0,1.0,10.000000000000002,1.4311553843319416,1200.0,0.04345200955867767,2.7026955634355545
-0.4,0.2,0.0,0.33333333333333337,0.3130623109638691,1200.0,0.04833563417196274,0.24669133524099987
-0.4,0.2,0.25,0.4166666666666667,0.3066388934850693,1200.0,0.046713490039110184,0.15392366697390875
-0.4,0.2,0.5,0.5000000000000001,0.32971933086713157,1200.0,0.04181648790836334,0.364083319157362
-0.4,0.2,0.75,0.5833333333333334,0.31576593245069184,1200.0,0.03957359865307808,0.2565786063671112
-0.4,0.2,1.0,0.6666666666666667,0.30343791246414187,1200.0,0.035273365676403046,0.1991115273286899
-0.4,0.4,0.0,0.6666666666666667,0.8317583262920379,1200.0,0.05867142230272293,0.6690190533796946
-0.4,0.4,0.25,0.8333333333333334,0.6273403828342755,1200.0,0.055329564958810806,0.49013511737187704
-0.4,0.4,0.5,1.0000000000000002,0.7084977050622304,1200.0,0.04668564721941948,0.33911119500796
-0.4,0.4,0.75,1.1666666666666667,0.5427803208430608,1200.0,0.04253500699996948,0.47834612826506295
-0.4,0.4,1.0,1.3333333333333335,0.6098450049757957,1200.0,0.04086735472083092,0.6171028832594554
-0.4,0.6,0.0,1.0,0.9831774274508158,1200.0,0.05498236417770386,0.7151751220226288
-0.4,0.6,0.25,1.25,0.9040250316262245,1200.0,0.0465153269469738,1.7753127972284952
-0.4,0.6,0.5,1.5,0.9291405459245046,1200.0,0.053598590195178986,0.8176153560479482
-0.4,0.6,0.75,1.7500000000000002,0.8756856133540472,1200.0,0.043321654200553894,0.43598971466223396
-0.4,0.6,1.0,2.0,1.0066379457712173,1200.0,0.043918680399656296,1.257594249645869
-0.4,0.8,0.0,1.3333333333333335,1.4231209953625996,1200.0,0.05795205384492874,1.197815923889478
-0.4,0.8,0.25,1.6666666666666667,1.1408628274997075,1200.0,0.054329633712768555,1.159603766600291
-0.4,0.8,0.5,2.0000000000000004,1.4900429844856262,1200.0,0.05178653448820114,0.9388302346070607
-0.4,0.8,0.75,2.3333333333333335,1.1618140359719595,1200.0,0.03834333270788193,0.8203797211249669
-0.4,0.8,1.0,2.666666666666667,1.470709490776062,1200.0,0.04982383921742439,1.3427841464678447
-0.4,1.0,0.0,1.6666666666666667,1.6880892078081766,1193.3333333333333,0.05487966164946556,1.5969820698102315
-0.4,1.0,0.25,2.0833333333333335,1.5247064193089803,1200.0,0.06200330704450607,1.367672904332479
-0.4,1.0,0.5,2.5,1.698008280992508,1200.0,0.05642853304743767,1.545730354388555
-0.4,1.0,0.75,2.916666666666667,1.785873152812322,1200.0,0.05114946514368057,1.0625285267829896
-0.4,1.0,1.0,3.3333333333333335,1.6462781349817912,1200.0,0.04705316200852394,1.0114062050978343
0.0,0.2,0.0,0.2,0.5922881186008453,1200.0,0.06022756174206734,0.4394049520293872
0.0,0.2,0.25,0.25,0.6098095188538234,1200.0,0.05996451899409294,0.5722987403472265
0.0,0.2,0.5,0.30000000000000004,0.619325848420461,1200.0,0.05288369953632355,0.2694745441277822
0.0,0.2,0.75,0.35000000000000003,0.6650553407768408,1200.0,0.04631980136036873,0.6436840305725734
0.0,0.2,1.0,0.4,0.5925309052069981,1200.0,0.03863010182976723,0.3328523948788643
0.0,0.4,0.0,0.4,1.168406331539154,1200.0,0.0614091120660305,0.6516561230023702
0.0,0.4,0.25,0.5,1.2478635688622792,1200.0,0.06235476955771446,1.2325278868277867
0.0,0.4,0.5,0.6000000000000001,1.2808353384335835,1200.0,0.05096615478396416,0.5107805569966634
0.0,0.4,0.75,0.7000000000000001,1.3548545549313227,1200.0,0.05283321067690849,1.1586960633595784
0.0,0.4,1.0,0.8,1.1477344969908396,1200.0,0.0515538826584816,0.656514220436414
0.0,0.6,0.0,0.6,1.8634217858314515,1200.0,0.06625667959451675,0.583123513062795
0.0,0.6,0.25,0.75,1.8316200435161591,1200.0,0.05893119052052498,1.3640077114105225
0.0,0.6,0.5,0.8999999999999999,1.7778852820396422,1200.0,0.06137102469801903,0.8842487474282582
0.0,0.6,0.75,1.05,1.8819663186868032,1200.0,0.06480158865451813,1.1558859725793202
0.0,0.6,1.0,1.2,1.8238455812136332,1200.0,0.05357280746102333,0.6701775630315144
0.0,0.8,0.0,0.8,2.770399077733358,1200.0,0.06376014649868011,2.198942534128825
0.0,0.8,0.25,1.0,2.5585744539896647,1200.0,0.05655885115265846,1.6973261475563048
0.0,0.8,0.5,1.2000000000000002,2.33092444340388,1200.0,0.05996112525463104,1.9233014047145844
0.0,0.8,0.75,1.4000000000000001,2.3320184449354806,1200.0,0.06274271756410599,1.2430368383725485
0.0,0.8,1.0,1.6,2.325886160135269,1200.0,0.056282974779605865,2.292838954925537
0.0,1.0,0.0,1.0,3.5052755514780682,1200.0,0.05499345064163208,2.5368717312812805
0.0,1.0,0.25,1.25,3.3558189630508424,1193.3333333333333,0.07399353384971619,3.3667728781700133
0.0,1.0,0.5,1.5,2.883493741353353,1200.0,0.07156843692064285,1.6729226430257162
0.0,1.0,0.75,1.75,2.890753897031148,1200.0,0.062037356197834015,1.1034117062886557
0.0,1.0,1.0,2.0,2.8585546453793844,1200.0,0.060709886252880096,2.4532760341962176
0.4,0.2,0.0,0.14285714285714288,0.3086853876709938,1200.0,0.049459993839263916,0.14810204456249873
0.4,0.2,0.25,0.17857142857142858,0.303887910147508,1200.0,0.05718908831477165,0.22207399557034174
0.4,0.2,0.5,0.21428571428571433,0.3514057231446107,1200.0,0.046347726136446,0.3122560719648997
0.4,0.2,0.75,0.25000000000000006,0.28325973401467003,1200.0,0.04225479066371918,0.21176724036534628
0.4,0.2,1.0,0.28571428571428575,0.30071841130654015,1200.0,0.038699548691511154,0.2217295800646146
0.4,0.4,0.0,0.28571428571428575,0.6923629835247993,1200.0,0.050279513001441956,0.6800299108028411
0.4,0.4,0.25,0.35714285714285715,0.5901493236422539,1200.0,0.03813193738460541,0.6214976062377294
0.4,0.4,0.5,0.42857142857142866,0.48493611911932627,1200.0,0.040168579667806625,0.36744155635436376
0.4,0.4,0.75,0.5000000000000001,0.5763015598058701,1200.0,0.037671785801649094,0.527687222758929
0.4,0.4,1.0,0.5714285714285715,0.655743686358134,1200.0,0.03858657553792,0.4190431425968806
0.4,0.6,0.0,0.4285714285714286,0.9979628294706344,1200.0,0.05819292366504669,1.2702424685160318
0.4,0.6,0.25,0.5357142857142857,0.9447261422872544,1200.0,0.06084176152944565,0.928949969013532
0.4,0.6,0.5,0.6428571428571428,0.8315280119578043,1200.0,0.049194131046533585,0.41583185891310376
